time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20160626:0110,0,0,0,0,0,14.07,1.07,0
20160626:0210,0,0,0,0,0,13.49,0.8,0
20160626:0310,0,0,0,0,0,12.91,0.52,0
20160626:0410,2042,0,21.25,0.47,4.87,13.32,0.85,0
20160626:0510,8184,0,56.1,1.25,14.1,13.74,1.17,0
20160626:0610,31678,62.3,128.06,5.63,23.93,14.16,1.49,0
20160626:0710,72986,273.42,116.93,9.66,34.04,14.79,1.79,0
20160626:0810,113150,434.14,154.96,12.43,44.09,15.43,2.1,0
20160626:0910,123920,335.5,312.86,12.64,53.53,16.06,2.4,0
20160626:1010,113266,188.4,404.91,11.56,61.37,16.59,2.6,0
20160626:1110,76282,31.9,368.66,8.22,65.69,17.11,2.8,0
20160626:1210,85362,57.18,390.72,9.06,64.52,17.64,3.01,0
20160626:1310,66872,22.61,331.53,7.29,58.49,18.17,2.74,0
20160626:1410,16624,0,101.33,2.12,49.83,18.7,2.47,0
20160626:1510,14116,0,88.66,1.86,40.05,19.23,2.21,0
20160626:1610,8478,0,58.8,1.23,29.93,18.73,2.52,0
20160626:1710,6020,0,45.23,0.95,19.89,18.22,2.84,0
20160626:1810,1122,0,15.3,0.34,10.27,17.72,3.16,0
20160626:1910,0,0,0,0,0,16.71,2.75,0
20160626:2010,0,0,0,0,0,15.71,2.34,0
20160626:2110,0,0,0,0,0,14.71,1.93,0
20160626:2210,0,0,0,0,0,14.29,1.88,0
20160626:2310,0,0,0,0,0,13.87,1.83,0
20160627:0010,0,0,0,0,0,13.46,1.78,0
20160627:0110,0,0,0,0,0,13.07,1.72,0
20160627:0210,0,0,0,0,0,12.69,1.66,0
20160627:0310,0,0,0,0,0,12.31,1.6,0
20160627:0410,114,0,6.8,0.15,4.81,12.67,1.7,0
20160627:0510,13170,0,81.6,1.82,14.04,13.03,1.79,0
20160627:0610,31726,61.69,128.07,5.61,23.87,13.39,1.89,0
20160627:0710,67728,171.55,187.38,8.45,33.98,14.09,1.95,0
20160627:0810,112042,416.55,165.42,12.26,44.03,14.79,2.01,0
20160627:0910,142606,552.47,197.98,14.51,53.48,15.49,2.07,0
20160627:1010,162628,646.69,224.85,16.03,61.32,16.6,2.18,0
20160627:1110,125518,246.78,419.39,12.64,65.65,17.7,2.3,0
20160627:1210,160904,559.12,312.56,15.54,64.5,18.81,2.41,0
20160627:1310,84696,71.11,377.87,9,58.49,19.36,2.55,0
20160627:1410,116884,297.29,323.51,11.56,49.83,19.91,2.68,0
20160627:1510,108858,378.83,198.41,10.93,40.06,20.45,2.81,0
20160627:1610,76306,295.37,117.32,8.64,29.94,19.88,2.69,0
20160627:1710,31860,130.27,74.73,5.55,19.9,19.3,2.57,0
20160627:1810,6130,0,45.9,1.02,10.28,18.73,2.44,0
20160627:1910,0,0,0,0,0,17.96,1.97,0
20160627:2010,0,0,0,0,0,17.2,1.5,0
20160627:2110,0,0,0,0,0,16.44,1.03,0
20160627:2210,0,0,0,0,0,15.77,0.9,0
20160627:2310,0,0,0,0,0,15.11,0.76,0
20160628:0010,0,0,0,0,0,14.45,0.62,0
20160628:0110,0,0,0,0,0,13.8,0.69,0
20160628:0210,0,0,0,0,0,13.15,0.76,0
20160628:0310,0,0,0,0,0,12.51,0.83,0
20160628:0410,2040,0,21.25,0.47,4.75,13.54,1.03,0
20160628:0510,10416,0,68,1.52,13.98,14.58,1.23,0
20160628:0610,27748,105.49,78.08,6.52,23.8,15.62,1.43,0
20160628:0710,70556,246.35,136.22,9.36,33.92,17.1,1.29,0
20160628:0810,110938,449.2,143.54,12.52,43.97,18.58,1.14,0
20160628:0910,139952,596.41,169.58,14.82,53.41,20.06,0.99,0
20160628:1010,138320,419.26,339.76,14.17,61.26,21.07,1.42,0
20160628:1110,167264,694.89,239.45,16.69,65.6,22.07,1.84,0
20160628:1210,169842,721.36,227.28,16.71,64.48,23.08,2.26,0
20160628:1310,158838,655.42,226.24,15.57,58.48,23.2,2.14,0
20160628:1410,141362,587.62,188.41,13.96,49.83,23.32,2.01,0
20160628:1510,116410,513.24,119.52,11.94,40.07,23.43,1.89,0
20160628:1610,74754,295.79,117.39,8.64,29.95,23.03,1.68,0
20160628:1710,31396,128.74,76.61,5.53,19.91,22.63,1.47,0
20160628:1810,7376,0,53.55,1.19,10.28,22.23,1.26,0
20160628:1910,0,0,0,0,0,21.28,1.21,0
20160628:2010,0,0,0,0,0,20.34,1.16,0
20160628:2110,0,0,0,0,0,19.4,1.12,0
20160628:2210,0,0,0,0,0,18.65,1.21,0
20160628:2310,0,0,0,0,0,17.9,1.3,0
20160629:0010,0,0,0,0,0,17.15,1.39,0
20160629:0110,0,0,0,0,0,16.77,1.45,0
20160629:0210,0,0,0,0,0,16.39,1.5,0
20160629:0310,0,0,0,0,0,16.02,1.56,0
20160629:0410,0,0,2.55,0.06,4.68,16.38,1.79,0
20160629:0510,4530,0,36.55,0.81,13.91,16.75,2.02,0
20160629:0610,28898,13.15,152.59,3.83,23.74,17.11,2.25,0
20160629:0710,43816,20.34,217.82,5.1,33.85,17.78,2.21,0
20160629:0810,45222,7.05,238.24,5.13,43.9,18.45,2.17,0
20160629:0910,37870,0,208.98,4.38,53.35,19.12,2.12,0
20160629:1010,76784,42.25,366.78,8.37,61.19,19.72,2.34,0
20160629:1110,158584,544.05,319.22,15.57,65.55,20.33,2.55,0
20160629:1210,173000,721.76,227.36,16.71,64.44,20.93,2.76,0
20160629:1310,165090,708.7,194.98,15.92,58.46,22.12,2.89,0
20160629:1410,137380,515.23,228.71,13.43,49.83,23.31,3.02,0
20160629:1510,100446,308.46,233.26,10.31,40.07,24.49,3.14,0
20160629:1610,74474,290.92,120.32,8.58,29.95,23.87,2.4,0
20160629:1710,31360,119.5,84.07,5.4,19.9,23.26,1.65,0
20160629:1810,7356,0,53.55,1.19,10.27,22.64,0.9,0
20160629:1910,0,0,0,0,0,21.49,0.93,0
20160629:2010,0,0,0,0,0,20.35,0.97,0
20160629:2110,0,0,0,0,0,19.21,1.01,0
20160629:2210,0,0,0,0,0,18.56,1.1,0
20160629:2310,0,0,0,0,0,17.92,1.2,0
20160630:0010,0,0,0,0,0,17.28,1.3,0
20160630:0110,0,0,0,0,0,17.02,1.36,0
20160630:0210,0,0,0,0,0,16.76,1.43,0
20160630:0310,0,0,0,0,0,16.51,1.49,0
20160630:0410,0,0,5.1,0.11,4.61,16.79,1.73,0
20160630:0510,11596,0,74.8,1.67,13.84,17.08,1.98,0
20160630:0610,3072,0,28.05,0.59,23.67,17.37,2.22,0
20160630:0710,10058,0,66.95,1.4,33.78,17.56,2.23,0
20160630:0810,57346,27.32,278.21,6.39,43.83,17.74,2.24,0
20160630:0910,42816,0.97,231.65,4.87,53.27,17.93,2.25,0
20160630:1010,116558,219.63,399.42,11.96,61.12,18.63,2.28,0
20160630:1110,67734,17.04,344.47,7.48,65.49,19.32,2.31,0
20160630:1210,76200,35.68,371.04,8.32,64.4,20.02,2.34,0
20160630:1310,42648,0,234.31,4.91,58.44,20.21,2.11,0
20160630:1410,71758,54.95,329.55,7.77,49.82,20.4,1.89,0
20160630:1510,95100,251.66,257.48,9.76,40.06,20.58,1.66,0
20160630:1610,71954,240.61,151.33,8.13,29.94,20.27,1.6,0
20160630:1710,23688,12.89,127.81,3.07,19.9,19.97,1.55,0
20160630:1810,1590,0,18.7,0.42,10.26,19.66,1.5,0
20160630:1910,0,0,0,0,0,18.66,1.47,0
20160630:2010,0,0,0,0,0,17.66,1.44,0
20160630:2110,0,0,0,0,0,16.66,1.41,0
20160630:2210,0,0,0,0,0,16.35,1.37,0
20160630:2310,0,0,0,0,0,16.04,1.33,0
20160701:0010,0,0,0,0,0,15.74,1.3,0
20160701:0110,0,0,0,0,0,15.43,1.2,0
20160701:0210,0,0,0,0,0,15.13,1.09,0
20160701:0310,0,0,0,0,0,14.83,0.99,0
20160701:0410,1626,0,18.7,0.42,4.53,15.92,1.32,0
20160701:0510,11270,0,73.1,1.63,13.76,17,1.66,0
20160701:0610,22474,2.62,128.86,2.82,23.59,18.09,1.99,0
20160701:0710,36852,7.99,196.25,4.32,33.7,19.24,2.06,0
20160701:0810,103330,343.86,206.84,11.52,43.75,20.39,2.12,0
20160701:0910,138016,553.39,193.19,14.42,53.2,21.54,2.19,0
20160701:1010,120282,261.03,389.78,12.45,61.05,22.34,2.4,0
20160701:1110,80320,49.03,385.06,8.83,65.42,23.15,2.61,0
20160701:1210,141566,400.31,376.19,14.12,64.35,23.95,2.81,0
20160701:1310,155010,600.67,253.87,15.12,58.41,24.23,2.85,0
20160701:1410,139404,558.48,202.41,13.68,49.8,24.51,2.89,0
20160701:1510,106288,375.45,199.62,10.86,40.05,24.78,2.92,0
20160701:1610,61648,143.73,196.85,7.03,29.93,24.27,2.43,0
20160701:1710,31220,100.89,98.31,5.12,19.88,23.77,1.94,0
20160701:1810,7032,0,51.85,1.16,10.24,23.26,1.45,0
20160701:1910,0,0,0,0,0,22.28,1.37,0
20160701:2010,0,0,0,0,0,21.3,1.29,0
20160701:2110,0,0,0,0,0,20.32,1.21,0
20160701:2210,0,0,0,0,0,19.46,1.27,0
20160701:2310,0,0,0,0,0,18.6,1.33,0
20160702:0010,0,0,0,0,0,17.74,1.39,0
20160702:0110,0,0,0,0,0,17.77,1.74,0
20160702:0210,0,0,0,0,0,17.8,2.08,0
20160702:0310,0,0,0,0,0,17.83,2.43,0
20160702:0410,1734,0,19.55,0.44,4.45,17.8,2.47,0
20160702:0510,892,0,13.6,0.3,13.68,17.78,2.52,0
20160702:0610,2918,0,27.14,0.57,23.51,17.75,2.57,0
20160702:0710,37230,7.99,196.25,4.32,33.63,17.6,2.81,0
20160702:0810,7530,0,53.38,1.12,43.67,17.45,3.05,0
20160702:0910,25234,0,143.85,3.01,53.12,17.31,3.3,0
20160702:1010,35930,0,197.22,4.13,60.96,17.6,3.45,0
20160702:1110,38618,0,210.79,4.41,65.34,17.9,3.61,0
20160702:1210,24058,0,138.42,2.9,64.3,18.2,3.77,0
20160702:1310,17072,0,103.13,2.16,58.38,17.99,3.9,0
20160702:1410,14956,0,92.28,1.93,49.78,17.78,4.03,0
20160702:1510,11286,0,73.28,1.53,40.03,17.56,4.17,0
20160702:1610,8228,0,57,1.19,29.92,16.91,4,0
20160702:1710,6912,0,49.76,1.04,19.87,16.26,3.84,0
20160702:1810,8768,0,59.5,1.33,10.22,15.6,3.68,0
20160702:1910,0,0,0,0,0,14.71,2.98,0
20160702:2010,0,0,0,0,0,13.81,2.28,0
20160702:2110,0,0,0,0,0,12.92,1.57,0
20160702:2210,0,0,0,0,0,12.65,1.6,0
20160702:2310,0,0,0,0,0,12.38,1.62,0
20160703:0010,0,0,0,0,0,12.11,1.64,0
20160703:0110,0,0,0,0,0,11.89,1.32,0
20160703:0210,0,0,0,0,0,11.67,1,0
20160703:0310,0,0,0,0,0,11.45,0.68,0
20160703:0410,116,0,6.8,0.15,4.37,11.75,0.83,0
20160703:0510,10380,0,67.15,1.5,13.6,12.05,0.99,0
20160703:0610,30762,57.38,126.75,5.42,23.43,12.35,1.14,0
20160703:0710,68984,210.1,156.81,8.83,33.54,13.29,1.36,0
20160703:0810,105016,335.45,210.63,11.41,43.59,14.24,1.58,0
20160703:0910,99036,158.05,358.64,10.31,53.03,15.19,1.79,0
20160703:1010,146406,459.78,318.58,14.44,60.88,16.28,2.1,0
20160703:1110,151730,457.99,353.9,14.76,65.26,17.38,2.4,0
20160703:1210,160484,549.44,314.59,15.37,64.24,18.48,2.7,0
20160703:1310,146900,467.57,318.32,14.08,58.34,19.18,2.85,0
20160703:1410,83442,96.46,345.07,8.73,49.75,19.87,3,0
20160703:1510,65950,70.47,281.45,7.09,40.01,20.56,3.14,0
20160703:1610,76432,294.86,117.87,8.56,29.89,20.03,2.93,0
20160703:1710,32136,107.47,93.81,5.19,19.84,19.51,2.71,0
20160703:1810,8450,0,58.65,1.31,10.19,18.98,2.5,0
20160703:1910,0,0,0,0,0,17.9,2.24,0
20160703:2010,0,0,0,0,0,16.83,1.98,0
20160703:2110,0,0,0,0,0,15.75,1.72,0
20160703:2210,0,0,0,0,0,15.17,1.52,0
20160703:2310,0,0,0,0,0,14.6,1.32,0
20160704:0010,0,0,0,0,0,14.02,1.12,0
20160704:0110,0,0,0,0,0,13.61,1.14,0
20160704:0210,0,0,0,0,0,13.2,1.17,0
20160704:0310,0,0,0,0,0,12.79,1.2,0
20160704:0410,1648,0,18.7,0.42,4.28,13.66,1.28,0
20160704:0510,10094,0,66.3,1.48,13.51,14.53,1.36,0
20160704:0610,28542,78.54,102.57,5.89,23.34,15.4,1.43,0
20160704:0710,70550,279.3,105.26,9.57,33.46,17.01,1.08,0
20160704:0810,111178,483.23,114.12,12.64,43.5,18.62,0.73,0
20160704:0910,139542,631.73,142.07,14.93,52.94,20.23,0.37,0
20160704:1010,160820,755.92,151.54,16.6,60.78,21.23,0.76,0
20160704:1110,168030,750.1,203.5,16.94,65.17,22.23,1.14,0
20160704:1210,171164,784.25,186.73,17,64.17,23.23,1.53,0
20160704:1310,159434,686.92,205.51,15.67,58.29,23.39,1.72,0
20160704:1410,133066,490.34,239.51,13.15,49.72,23.55,1.91,0
20160704:1510,113094,463.78,149.91,11.5,39.99,23.7,2.1,0
20160704:1610,75936,312.56,106.56,8.7,29.87,23.22,1.95,0
20160704:1710,31604,120.29,83.73,5.34,19.82,22.75,1.8,0
20160704:1810,6014,0,45.9,1.02,10.16,22.27,1.66,0
20160704:1910,0,0,0,0,0,20.84,1.82,0
20160704:2010,0,0,0,0,0,19.42,1.99,0
20160704:2110,0,0,0,0,0,17.99,2.15,0
20160704:2210,0,0,0,0,0,17.19,1.9,0
20160704:2310,0,0,0,0,0,16.39,1.66,0
20160705:0010,0,0,0,0,0,15.59,1.41,0
20160705:0110,0,0,0,0,0,15.24,1.29,0
20160705:0210,0,0,0,0,0,14.9,1.17,0
20160705:0310,0,0,0,0,0,14.55,1.05,0
20160705:0410,282,0,8.5,0.19,4.18,15.63,1.24,0
20160705:0510,12266,0,78.2,1.74,13.42,16.71,1.43,0
20160705:0610,28936,67.15,114.52,5.63,23.25,17.79,1.63,0
20160705:0710,66688,205.23,158.77,8.73,33.36,19.3,1.88,0
20160705:0810,93488,240.5,258.71,10.36,43.41,20.81,2.13,0
20160705:0910,109942,256.05,335.62,11.6,52.84,22.33,2.39,0
20160705:1010,113248,213.22,397.22,11.78,60.68,22.84,2.86,0
20160705:1110,156338,534.77,320.33,15.38,65.08,23.35,3.33,0
20160705:1210,128496,286.66,407.69,12.9,64.09,23.86,3.81,0
20160705:1310,145240,468.58,317.61,14.06,58.24,23.2,3.65,0
20160705:1410,120734,339.01,306.64,11.86,49.68,22.53,3.49,0
20160705:1510,114156,446.36,160.85,11.37,39.95,21.86,3.32,0
20160705:1610,59108,115.22,205.23,6.59,29.84,20.87,3.12,0
20160705:1710,30414,57.09,125.73,4.34,19.78,19.89,2.92,0
20160705:1810,8140,0,56.95,1.27,10.12,18.9,2.72,0
20160705:1910,0,0,0,0,0,17.99,2.24,0
20160705:2010,0,0,0,0,0,17.07,1.77,0
20160705:2110,0,0,0,0,0,16.16,1.3,0
20160705:2210,0,0,0,0,0,15.98,1.26,0
20160705:2310,0,0,0,0,0,15.81,1.21,0
20160706:0010,0,0,0,0,0,15.63,1.17,0
20160706:0110,0,0,0,0,0,15.62,1.43,0
20160706:0210,0,0,0,0,0,15.61,1.69,0
20160706:0310,0,0,0,0,0,15.59,1.94,0
20160706:0410,904,0,13.6,0.3,4.08,15.74,1.97,0
20160706:0510,9224,0,62.05,1.38,13.32,15.88,1.99,0
20160706:0610,30020,25.95,148.41,4.38,23.15,16.03,2.01,0
20160706:0710,68830,230.13,140.29,9,33.27,16.46,2.24,0
20160706:0810,109948,413.31,161.05,12.05,43.31,16.89,2.47,0
20160706:0910,112844,255.33,335.66,11.58,52.75,17.32,2.7,0
20160706:1010,149754,500.43,297.89,14.72,60.58,18.22,2.77,0
20160706:1110,152264,468.94,348.95,14.82,64.98,19.13,2.83,0
20160706:1210,172894,710.9,230.94,16.5,64.01,20.03,2.9,0
20160706:1310,148182,489.78,307.84,14.21,58.18,20.51,2.96,0
20160706:1410,136562,490.6,239.8,13.13,49.64,20.98,3.03,0
20160706:1510,100822,298.42,237.41,10.14,39.92,21.45,3.09,0
20160706:1610,73090,249.03,146.44,8.13,29.8,20.75,3,0
20160706:1710,31674,84.33,110.24,4.81,19.74,20.05,2.91,0
20160706:1810,8438,0,58.65,1.31,10.08,19.34,2.83,0
20160706:1910,0,0,0,0,0,17.98,2.49,0
20160706:2010,0,0,0,0,0,16.61,2.15,0
20160706:2110,0,0,0,0,0,15.25,1.81,0
20160706:2210,0,0,0,0,0,14.9,1.76,0
20160706:2310,0,0,0,0,0,14.55,1.71,0
20160707:0010,0,0,0,0,0,14.2,1.67,0
20160707:0110,0,0,0,0,0,14.01,1.62,0
20160707:0210,0,0,0,0,0,13.83,1.58,0
20160707:0310,0,0,0,0,0,13.64,1.53,0
20160707:0410,1390,0,17,0.38,3.98,14.4,1.4,0
20160707:0510,8928,0,60.35,1.35,13.22,15.17,1.27,0
20160707:0610,25754,100.21,74.06,6.27,23.06,15.93,1.14,0
20160707:0710,69986,276.98,104.51,9.47,33.17,17.47,1.5,0
20160707:0810,112150,481.09,114.31,12.56,43.21,19.01,1.86,0
20160707:0910,141778,606.2,157.24,14.68,52.64,20.56,2.22,0
20160707:1010,163950,741.6,161.06,16.46,60.47,21.73,2.21,0
20160707:1110,174392,809.22,166.71,17.26,64.87,22.91,2.2,0
20160707:1210,174450,815.12,168.33,17.15,63.92,24.08,2.19,0
20160707:1310,164384,742.68,173.06,15.99,58.11,24.41,2.5,0
20160707:1410,146086,653.33,147.6,14.25,49.59,24.74,2.8,0
20160707:1510,115612,492.54,133.43,11.67,39.87,25.07,3.1,0
20160707:1610,75410,301.21,114.57,8.56,29.76,24.31,2.86,0
20160707:1710,31732,123.03,82.21,5.34,19.7,23.55,2.63,0
20160707:1810,7210,0,52.7,1.17,10.03,22.78,2.39,0
20160707:1910,0,0,0,0,0,21.14,2.29,0
20160707:2010,0,0,0,0,0,19.49,2.2,0
20160707:2110,0,0,0,0,0,17.85,2.11,0
20160707:2210,0,0,0,0,0,17.09,1.95,0
20160707:2310,0,0,0,0,0,16.33,1.79,0
20160708:0010,0,0,0,0,0,15.57,1.63,0
20160708:0110,0,0,0,0,0,15.29,1.56,0
20160708:0210,0,0,0,0,0,15.01,1.5,0
20160708:0310,0,0,0,0,0,14.73,1.43,0
20160708:0410,32,0,5.95,0.13,3.87,15.93,1.82,0
20160708:0510,2942,0,27.2,0.61,13.11,17.14,2.21,0
20160708:0610,29184,22.43,148.32,4.21,22.95,18.34,2.59,0
20160708:0710,45756,30.64,220.46,5.42,33.07,20.49,2.56,0
20160708:0810,107682,428.43,149.8,12.13,43.11,22.64,2.53,0
20160708:0910,138584,594.17,165.28,14.59,52.53,24.8,2.5,0
20160708:1010,160006,699.9,186.6,16.16,60.36,25.66,3.12,0
20160708:1110,175876,825.21,156.38,17.34,64.76,26.53,3.75,0
20160708:1210,174546,784.53,187.23,16.94,63.83,27.4,4.37,0
20160708:1310,119306,266.77,383.07,12.07,58.04,27.21,4.55,0
20160708:1410,122034,362.94,298.81,12.07,49.53,27.02,4.73,0
20160708:1510,40892,8.12,222.27,4.79,39.82,26.82,4.91,0
20160708:1610,66222,186.81,178.46,7.47,29.71,25.76,4.17,0
20160708:1710,28244,41.84,130.26,3.96,19.65,24.71,3.43,0
20160708:1810,7942,0,56.95,1.27,9.97,23.65,2.69,0
20160708:1910,0,0,0,0,0,22.53,2.26,0
20160708:2010,0,0,0,0,0,21.41,1.83,0
20160708:2110,0,0,0,0,0,20.29,1.41,0
20160708:2210,0,0,0,0,0,19.76,1.36,0
20160708:2310,0,0,0,0,0,19.22,1.31,0
20160709:0010,0,0,0,0,0,18.69,1.26,0
20160709:0110,0,0,0,0,0,18.36,1.21,0
20160709:0210,0,0,0,0,0,18.03,1.17,0
20160709:0310,0,0,0,0,0,17.7,1.13,0
20160709:0410,1002,0,14.45,0.32,3.76,18.2,1.18,0
20160709:0510,10200,0,68,1.52,13.01,18.7,1.22,0
20160709:0610,24696,102.14,69.74,6.27,22.85,19.2,1.27,0
20160709:0710,68012,260.02,115.64,9.25,32.97,20.24,1.48,0
20160709:0810,105276,396.12,169.84,11.82,43,21.28,1.69,0
20160709:0910,140588,617.51,149.5,14.72,52.42,22.33,1.9,0
20160709:1010,160426,713.25,178.63,16.24,60.24,23.27,2.02,0
20160709:1110,167474,720.95,220.34,16.65,64.64,24.21,2.14,0
20160709:1210,177420,878.31,128.34,17.49,63.72,25.15,2.26,0
20160709:1310,165260,772.02,155.6,16.14,57.96,25.46,2.41,0
20160709:1410,145922,667.19,139.6,14.3,49.47,25.77,2.56,0
20160709:1510,115248,501.6,127.69,11.69,39.77,26.07,2.7,0
20160709:1610,75644,313.71,106.24,8.62,29.66,25.38,2.59,0
20160709:1710,31564,122.73,82.47,5.31,19.59,24.69,2.48,0
20160709:1810,6560,0,49.3,1.1,9.91,24,2.37,0
20160709:1910,0,0,0,0,0,22.43,2.29,0
20160709:2010,0,0,0,0,0,20.87,2.2,0
20160709:2110,0,0,0,0,0,19.3,2.11,0
20160709:2210,0,0,0,0,0,18.85,1.91,0
20160709:2310,0,0,0,0,0,18.4,1.71,0
20160710:0010,0,0,0,0,0,17.95,1.52,0
20160710:0110,0,0,0,0,0,17.61,1.43,0
20160710:0210,0,0,0,0,0,17.27,1.35,0
20160710:0310,0,0,0,0,0,16.93,1.27,0
20160710:0410,1120,0,15.3,0.34,3.64,17.99,1.62,0
20160710:0510,7660,0,54.4,1.21,12.89,19.06,1.97,0
20160710:0610,24982,96.02,75.98,6.14,22.74,20.12,2.32,0
20160710:0710,68108,274.97,103.82,9.38,32.86,22.21,2.1,0
20160710:0810,108872,478.49,114.57,12.47,42.89,24.3,1.89,0
20160710:0910,137952,628.17,142.63,14.78,52.31,26.39,1.67,0
20160710:1010,159714,754.8,152.17,16.48,60.12,27.16,2,0
20160710:1110,172194,840.26,147.19,17.39,64.51,27.94,2.33,0
20160710:1210,174490,862.05,139.13,17.37,63.61,28.71,2.66,0
20160710:1310,162864,757.91,164.11,16.03,57.88,29.25,3.15,0
20160710:1410,143976,654.43,148.04,14.21,49.4,29.79,3.65,0
20160710:1510,113580,492.46,133.87,11.61,39.71,30.32,4.14,0
20160710:1610,73858,301.83,115.01,8.53,29.6,29.55,3.28,0
20160710:1710,30590,101.82,97.53,5,19.53,28.78,2.43,0
20160710:1810,6860,0,51.85,1.16,9.84,28.01,1.57,0
20160710:1910,0,0,0,0,0,26.34,1.59,0
20160710:2010,0,0,0,0,0,24.67,1.61,0
20160710:2110,0,0,0,0,0,23,1.63,0
20160710:2210,0,0,0,0,0,22.4,1.86,0
20160710:2310,0,0,0,0,0,21.79,2.09,0
20160711:0010,0,0,0,0,0,21.19,2.32,0
20160711:0110,0,0,0,0,0,21.03,2.53,0
20160711:0210,0,0,0,0,0,20.87,2.74,0
20160711:0310,0,0,0,0,0,20.71,2.95,0
20160711:0410,764,0,12.75,0.28,3.52,21.05,2.82,0
20160711:0510,11196,0,73.95,1.65,12.78,21.38,2.69,0
20160711:0610,25884,80.47,92.75,5.8,22.63,21.72,2.57,0
20160711:0710,66994,248.99,123.13,9.09,32.75,22.81,2.61,0
20160711:0810,106252,418.64,154.87,11.97,42.78,23.91,2.66,0
20160711:0910,94070,156.53,354.36,10.16,52.19,25.01,2.7,0
20160711:1010,121238,282.54,381.02,12.56,59.99,25.9,3.1,0
20160711:1110,45290,0,254.22,5.32,64.38,26.8,3.5,0
20160711:1210,16772,0,105.85,2.22,63.5,27.69,3.9,0
20160711:1310,13750,0,89.56,1.88,57.78,27.31,4.09,0
20160711:1410,72348,63.31,331.62,7.92,49.32,26.92,4.28,0
20160711:1510,76342,130.8,283.65,8.11,39.64,26.53,4.47,0
20160711:1610,65408,179.25,181.45,7.33,29.54,25.14,3.47,0
20160711:1710,19164,4.71,112.94,2.5,19.47,23.76,2.47,0
20160711:1810,7066,0,51.85,1.16,9.77,22.37,1.48,0
20160711:1910,0,0,0,0,0,21.72,1.26,0
20160711:2010,0,0,0,0,0,21.08,1.03,0
20160711:2110,0,0,0,0,0,20.43,0.81,0
20160711:2210,0,0,0,0,0,19.9,0.87,0
20160711:2310,0,0,0,0,0,19.37,0.93,0
20160712:0010,0,0,0,0,0,18.84,0.99,0
20160712:0110,0,0,0,0,0,18.59,0.98,0
20160712:0210,0,0,0,0,0,18.34,0.97,0
20160712:0310,0,0,0,0,0,18.09,0.97,0
20160712:0410,0,0,4.25,0.09,3.4,17.98,0.74,0
20160712:0510,672,0,11.9,0.27,12.66,17.86,0.51,0
20160712:0610,23084,4.3,131.16,2.96,22.51,17.75,0.29,0
20160712:0710,18394,0,110.37,2.31,32.63,17.84,0.43,0
20160712:0810,10358,0,68.76,1.44,42.66,17.94,0.57,0
20160712:0910,12074,0,77.8,1.63,52.06,18.04,0.7,0
20160712:1010,16270,0,99.52,2.08,59.85,18.19,1.07,0
20160712:1110,16800,0,102.23,2.14,64.24,18.35,1.43,0
20160712:1210,15740,0,96.8,2.03,63.38,18.5,1.79,0
20160712:1310,13620,0,85.95,1.8,57.69,18.65,1.62,0
20160712:1410,10328,0,68.76,1.44,49.24,18.79,1.45,0
20160712:1510,16746,0,102.23,2.14,39.57,18.93,1.28,0
20160712:1610,7800,0,55.19,1.16,29.47,18.73,1.4,0
20160712:1710,18824,4.06,109.35,2.41,19.39,18.53,1.52,0
20160712:1810,2648,0,25.5,0.57,9.69,18.33,1.64,0
