time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20160802:0210,0,0,0,0,0,14.29,0.97,0
20160802:0310,0,0,0,0,0,14.12,1.01,0
20160802:0410,0,0,0,0,0,14.7,1.26,0
20160802:0510,12780,0,27.2,0.61,9.5,15.29,1.52,0
20160802:0610,51830,0,76.9,1.61,19.46,15.87,1.78,0
20160802:0710,155210,86.19,115.67,4.49,29.59,17.08,1.9,0
20160802:0810,329940,130.61,275.25,8.19,39.51,18.28,2.02,0
20160802:0910,475870,272.39,315.94,11.08,48.65,19.49,2.14,0
20160802:1010,556530,337.9,355.47,12.58,56.03,20.07,2.49,0
20160802:1110,581940,344.2,383.12,13,60.08,20.65,2.84,0
20160802:1210,543920,280.81,396.57,12.22,59.36,21.23,3.19,0
20160802:1310,145380,0,189.98,3.98,54.18,21.61,3.46,0
20160802:1410,93150,0,128.47,2.69,46.16,21.99,3.74,0
20160802:1510,194080,18.66,228.95,5.08,36.73,22.37,4.01,0
20160802:1610,129870,11.02,160.96,3.56,26.7,21.65,3.34,0
20160802:1710,28280,0,48.85,1.02,16.58,20.93,2.66,0
20160802:1810,14210,0,29.75,0.66,6.73,20.22,1.99,0
20160802:1910,0,0,0,0,0,19.57,1.67,0
20160802:2010,0,0,0,0,0,18.92,1.36,0
20160802:2110,0,0,0,0,0,18.27,1.05,0
20160802:2210,0,0,0,0,0,17.97,1.08,0
20160802:2310,0,0,0,0,0,17.67,1.11,0
20160803:0010,0,0,0,0,0,17.37,1.14,0
20160803:0110,0,0,0,0,0,16.81,1.1,0
20160803:0210,0,0,0,0,0,16.25,1.05,0
20160803:0310,0,0,0,0,0,15.7,1.01,0
20160803:0410,0,0,0,0,0,16.31,1.38,0
20160803:0510,23970,0,42.5,0.95,9.32,16.92,1.76,0
20160803:0610,97350,62,89.58,4.7,19.29,17.53,2.14,0
20160803:0710,157630,76.02,129.88,4.53,29.42,19.15,2.29,0
20160803:0810,469370,465.64,115.89,11.5,39.34,20.76,2.43,0
20160803:0910,581450,533.13,197.56,13.3,48.45,22.38,2.58,0
20160803:1010,661720,599.81,243.72,14.68,55.8,23.29,2.82,0
20160803:1110,562990,327.09,386.66,12.79,59.83,24.2,3.07,0
20160803:1210,662420,529.89,320.43,14.44,59.11,25.11,3.31,0
20160803:1310,705150,717.97,192.1,15.02,53.94,25.63,3.3,0
20160803:1410,629440,654.22,150.58,13.41,45.95,26.15,3.29,0
20160803:1510,490250,487.21,134.31,10.74,36.53,26.67,3.28,0
20160803:1610,312270,291.18,113.37,7.6,26.5,25.77,2.61,0
20160803:1710,120670,112.17,74.92,4.34,16.38,24.87,1.93,0
20160803:1810,15100,0,31.45,0.7,6.53,23.98,1.26,0
20160803:1910,0,0,0,0,0,23.28,1.1,0
20160803:2010,0,0,0,0,0,22.59,0.94,0
20160803:2110,0,0,0,0,0,21.9,0.79,0
20160803:2210,0,0,0,0,0,20.41,0.88,0
20160803:2310,0,0,0,0,0,18.93,0.97,0
20160804:0010,0,0,0,0,0,17.44,1.06,0
20160804:0110,0,0,0,0,0,16.9,1.14,0
20160804:0210,0,0,0,0,0,16.35,1.22,0
20160804:0310,0,0,0,0,0,15.81,1.3,0
20160804:0410,0,0,0,0,0,16.57,1.6,0
20160804:0510,24570,0,43.35,0.97,9.14,17.34,1.89,0
20160804:0610,89850,78.74,69.98,4.98,19.12,18.1,2.19,0
20160804:0710,275120,243.08,111.68,8.15,29.25,20.21,1.86,0
20160804:0810,406780,296.76,214.93,10.08,39.16,22.32,1.52,0
20160804:0910,532520,438.71,247.51,12.54,48.25,24.43,1.19,0
20160804:1010,678000,725.43,172.28,15.46,55.57,25.3,1.31,0
20160804:1110,730640,812.3,169.76,16.41,59.57,26.18,1.43,0
20160804:1210,603710,442.39,354.32,13.72,58.85,27.06,1.56,0
20160804:1310,634000,557.7,275.3,13.94,53.7,27.05,1.98,0
20160804:1410,81760,0,117.61,2.46,45.73,27.04,2.4,0
20160804:1510,51900,0,80.52,1.69,36.33,27.03,2.83,0
20160804:1610,97820,2.03,134.03,2.84,26.31,25.06,2.69,0
20160804:1710,18540,0,36.19,0.76,16.18,23.08,2.56,0
20160804:1810,2830,0,11.9,0.27,6.32,21.11,2.43,0
20160804:1910,0,0,0,0,0,19.95,2.6,0
20160804:2010,0,0,0,0,0,18.8,2.78,0
20160804:2110,0,0,0,0,0,17.65,2.95,0
20160804:2210,0,0,0,0,0,17.19,3.87,0
20160804:2310,0,0,0,0,0,16.73,4.79,0
20160805:0010,0,0,0,0,0,16.27,5.71,0
20160805:0110,0,0,0,0,0,15.94,4.94,0
20160805:0210,0,0,0,0,0,15.61,4.17,0
20160805:0310,0,0,0,0,0,15.28,3.39,0
20160805:0410,0,0,0,0,0,15.05,3.53,0
20160805:0510,27590,0,46.75,1.04,8.96,14.83,3.67,0
20160805:0610,99750,17.4,120.41,3.32,18.94,14.6,3.81,0
20160805:0710,230480,90.74,194.27,6.2,29.08,14.33,3.54,0
20160805:0810,409020,254.9,232.82,9.61,38.97,14.06,3.28,0
20160805:0910,149260,0,188.18,3.94,48.05,13.79,3.02,0
20160805:1010,187980,0,232.51,4.87,55.34,13.81,2.74,0
20160805:1110,322330,36.57,351.64,7.88,59.31,13.84,2.47,0
20160805:1210,182850,0,227.08,4.76,58.58,13.86,2.19,0
20160805:1310,138020,0,176.41,3.69,53.46,14.8,2.37,0
20160805:1410,575620,441.34,258.98,11.9,45.51,15.74,2.55,0
20160805:1510,467420,371.44,194.76,9.85,36.12,16.68,2.73,0
20160805:1610,231440,100.88,187.07,5.61,26.1,16.36,2.52,0
20160805:1710,103290,38.21,107.19,3.16,15.97,16.04,2.31,0
20160805:1810,17050,0,33.15,0.74,6.11,15.73,2.1,0
20160805:1910,0,0,0,0,0,14.99,1.77,0
20160805:2010,0,0,0,0,0,14.25,1.43,0
20160805:2110,0,0,0,0,0,13.52,1.1,0
20160805:2210,0,0,0,0,0,13.33,1.07,0
20160805:2310,0,0,0,0,0,13.15,1.03,0
20160806:0010,0,0,0,0,0,12.96,0.99,0
20160806:0110,0,0,0,0,0,12.77,0.93,0
20160806:0210,0,0,0,0,0,12.57,0.87,0
20160806:0310,0,0,0,0,0,12.38,0.81,0
20160806:0410,0,0,0,0,0,12.72,0.86,0
20160806:0510,25770,0,44.2,0.99,8.78,13.07,0.91,0
20160806:0610,101630,25.81,116.98,3.62,18.77,13.42,0.97,0
20160806:0710,281620,241.68,112.19,8.05,28.9,14.4,1.54,0
20160806:0810,469630,431.18,137.27,11.1,38.79,15.37,2.11,0
20160806:0910,585180,494.7,217.97,12.88,47.84,16.35,2.68,0
20160806:1010,658600,542.47,271.59,14.13,55.1,17.18,2.7,0
20160806:1110,672080,513.7,323.78,14.32,59.04,18.02,2.73,0
20160806:1210,726780,651.58,264.11,15.18,58.31,18.86,2.76,0
20160806:1310,641670,501.88,297.87,13.43,53.21,19.17,2.8,0
20160806:1410,368260,124.93,327.18,8.56,45.28,19.48,2.85,0
20160806:1510,302930,109.49,264.29,7.12,35.9,19.79,2.9,0
20160806:1610,235360,112.74,183.53,5.72,25.89,19.22,2.86,0
20160806:1710,87140,19.65,104.33,2.65,15.76,18.65,2.82,0
20160806:1810,15610,0,31.45,0.7,5.89,18.09,2.79,0
20160806:1910,0,0,0,0,0,17.16,2.32,0
20160806:2010,0,0,0,0,0,16.23,1.86,0
20160806:2110,0,0,0,0,0,15.3,1.39,0
20160806:2210,0,0,0,0,0,14.92,1.54,0
20160806:2310,0,0,0,0,0,14.54,1.68,0
20160807:0010,0,0,0,0,0,14.16,1.82,0
20160807:0110,0,0,0,0,0,13.66,1.77,0
20160807:0210,0,0,0,0,0,13.15,1.73,0
20160807:0310,0,0,0,0,0,12.65,1.68,0
20160807:0410,0,0,0,0,0,13.22,1.59,0
20160807:0510,22380,0,39.95,0.89,8.6,13.8,1.49,0
20160807:0610,89950,75.64,70.72,4.79,18.59,14.38,1.39,0
20160807:0710,282420,259.92,98.52,8.17,28.72,16.08,1.49,0
20160807:0810,466560,446.64,127.81,11.18,38.6,17.78,1.59,0
20160807:0910,612830,632.13,137.47,13.77,47.63,19.49,1.68,0
20160807:1010,714950,767.46,146.94,15.57,54.86,20.52,2.02,0
20160807:1110,769010,842.14,152.46,16.45,58.77,21.56,2.35,0
20160807:1210,782870,880.65,134.35,16.5,58.04,22.6,2.69,0
20160807:1310,733180,801.85,142.02,15.31,52.95,22.96,2.68,0
20160807:1410,638980,674.75,136.9,13.32,45.05,23.32,2.66,0
20160807:1510,491400,482.64,134.5,10.5,35.68,23.68,2.65,0
20160807:1610,314000,295.92,106.65,7.41,25.68,22.9,2.23,0
20160807:1710,116740,108.53,72.05,4.09,15.55,22.12,1.81,0
20160807:1810,13530,0,28.9,0.64,5.67,21.34,1.39,0
20160807:1910,0,0,0,0,0,20.26,1.69,0
20160807:2010,0,0,0,0,0,19.18,1.99,0
20160807:2110,0,0,0,0,0,18.1,2.29,0
20160807:2210,0,0,0,0,0,17.28,1.84,0
20160807:2310,0,0,0,0,0,16.47,1.39,0
20160808:0010,0,0,0,0,0,15.65,0.94,0
20160808:0110,0,0,0,0,0,14.83,0.97,0
20160808:0210,0,0,0,0,0,14,1.01,0
20160808:0310,0,0,0,0,0,13.18,1.05,0
20160808:0410,0,0,0,0,0,13.96,1.42,0
20160808:0510,21620,0,39.1,0.87,8.41,14.75,1.78,0
20160808:0610,87220,79.45,65.51,4.81,18.41,15.53,2.15,0
20160808:0710,280210,258.99,98.78,8.11,28.54,17.88,1.94,0
20160808:0810,461290,446.74,127.12,11.12,38.41,20.23,1.74,0
20160808:0910,602570,632.47,137.79,13.74,47.42,22.59,1.53,0
20160808:1010,701450,766.82,147.25,15.52,54.61,23.52,1.79,0
20160808:1110,753890,841.54,152.78,16.39,58.49,24.46,2.06,0
20160808:1210,733080,756.92,207.99,15.74,57.76,25.4,2.32,0
20160808:1310,611380,479.55,306.54,13.19,52.69,25.47,2.71,0
20160808:1410,461800,270.52,312.69,10.29,44.81,25.54,3.11,0
20160808:1510,298620,116.16,261.64,7.14,35.45,25.61,3.5,0
20160808:1610,226080,111,180.98,5.61,25.46,24.56,3.25,0
20160808:1710,68920,8.79,93.34,2.16,15.33,23.51,2.99,0
20160808:1810,14040,0,29.75,0.66,5.44,22.46,2.73,0
20160808:1910,0,0,0,0,0,21.33,2.29,0
20160808:2010,0,0,0,0,0,20.21,1.86,0
20160808:2110,0,0,0,0,0,19.09,1.42,0
20160808:2210,0,0,0,0,0,18.71,1.37,0
20160808:2310,0,0,0,0,0,18.34,1.33,0
20160809:0010,0,0,0,0,0,17.97,1.28,0
20160809:0110,0,0,0,0,0,17.6,1.29,0
20160809:0210,0,0,0,0,0,17.23,1.3,0
20160809:0310,0,0,0,0,0,16.87,1.31,0
20160809:0410,0,0,0,0,0,16.78,1.5,0
20160809:0510,10900,0,24.65,0.55,8.23,16.7,1.7,0
20160809:0610,58850,0.94,84.92,1.82,18.23,16.62,1.89,0
20160809:0710,84510,0,115.8,2.43,28.36,16.63,2.09,0
20160809:0810,112540,0,148.37,3.11,38.22,16.64,2.29,0
20160809:0910,75290,0,104.94,2.2,47.21,16.66,2.48,0
20160809:1010,67610,0,95.9,2.01,54.37,16.72,2.63,0
20160809:1110,108670,0,143.85,3.01,58.21,16.79,2.78,0
20160809:1210,149380,0,190.89,4,57.47,16.85,2.92,0
20160809:1310,114930,0,151.08,3.16,52.42,16.82,2.86,0
20160809:1410,60730,0,87.75,1.84,44.56,16.78,2.8,0
20160809:1510,63790,0,91.37,1.91,35.22,16.74,2.73,0
20160809:1610,76210,0,105.85,2.22,25.23,16.24,2.42,0
20160809:1710,24100,0,42.52,0.89,15.1,15.74,2.11,0
20160809:1810,9250,0,22.1,0.49,5.21,15.25,1.81,0
20160809:1910,0,0,0,0,0,14.56,1.75,0
20160809:2010,0,0,0,0,0,13.87,1.7,0
20160809:2110,0,0,0,0,0,13.19,1.64,0
20160809:2210,0,0,0,0,0,12.96,1.62,0
20160809:2310,0,0,0,0,0,12.74,1.6,0
20160810:0010,0,0,0,0,0,12.52,1.57,0
20160810:0110,0,0,0,0,0,11.84,1.46,0
20160810:0210,0,0,0,0,0,11.16,1.35,0
20160810:0310,0,0,0,0,0,10.49,1.24,0
20160810:0410,0,0,0,0,0,10.8,1.5,0
20160810:0510,22700,0,39.95,0.89,8.04,11.12,1.76,0
20160810:0610,43080,0,65.14,1.36,18.05,11.44,2.01,0
20160810:0710,251960,140.88,169.37,6.75,28.18,12.02,2.27,0
20160810:0810,444940,341.17,188.22,10.19,38.02,12.6,2.53,0
20160810:0910,499780,292.54,303.42,10.97,46.99,13.19,2.79,0
20160810:1010,486220,206.36,374.68,10.8,54.11,13.81,3.14,0
20160810:1110,546700,262.72,393.51,11.84,57.93,14.44,3.5,0
20160810:1210,515700,220.99,397.35,11.25,57.18,15.06,3.86,0
20160810:1310,364280,81.9,354.7,8.51,52.15,15.14,3.85,0
20160810:1410,407050,162.25,324.11,8.96,44.31,15.22,3.83,0
20160810:1510,447060,323.45,210.38,9.21,34.99,15.3,3.82,0
20160810:1610,176950,44.12,177.09,4.41,25,14.65,3.58,0
20160810:1710,94010,33.31,99.41,2.84,14.87,14,3.33,0
20160810:1810,8790,0,21.25,0.47,4.97,13.36,3.09,0
20160810:1910,0,0,0,0,0,12.49,2.51,0
20160810:2010,0,0,0,0,0,11.63,1.94,0
20160810:2110,0,0,0,0,0,10.77,1.37,0
20160810:2210,0,0,0,0,0,10.35,1.36,0
20160810:2310,0,0,0,0,0,9.94,1.35,0
20160811:0010,0,0,0,0,0,9.53,1.34,0
20160811:0110,0,0,0,0,0,9.23,1.39,0
20160811:0210,0,0,0,0,0,8.93,1.45,0
20160811:0310,0,0,0,0,0,8.63,1.5,0
20160811:0410,0,0,0,0,0,9.02,1.25,0
20160811:0510,21560,0,38.25,0.85,7.85,9.42,1,0
20160811:0610,89720,72.26,70.88,4.55,17.87,9.82,0.74,0
20160811:0710,284760,248.07,105.22,7.86,28,10.69,1,0
20160811:0810,470000,420.67,142.77,10.78,37.83,11.56,1.26,0
20160811:0910,607680,552,185.52,13.05,46.77,12.44,1.52,0
20160811:1010,545720,304.48,358.26,11.9,53.86,13.5,1.71,0
20160811:1110,698450,570.48,297.26,14.51,57.64,14.57,1.91,0
20160811:1210,593280,354.62,374.9,12.64,56.89,15.64,2.11,0
20160811:1310,614610,437.29,320.06,12.71,51.87,16.14,2.22,0
20160811:1410,549320,401.44,270.15,11.29,44.05,16.64,2.32,0
20160811:1510,434400,315.94,212.34,9.09,34.74,17.13,2.43,0
20160811:1610,267340,172.36,160.5,6.16,24.77,16.58,2.21,0
20160811:1710,110980,90.15,76.53,3.66,14.63,16.03,2,0
20160811:1810,10400,0,23.8,0.53,4.72,15.48,1.78,0
20160811:1910,0,0,0,0,0,14.81,1.5,0
20160811:2010,0,0,0,0,0,14.15,1.22,0
20160811:2110,0,0,0,0,0,13.49,0.94,0
20160811:2210,0,0,0,0,0,13.55,1.01,0
20160811:2310,0,0,0,0,0,13.62,1.09,0
20160812:0010,0,0,0,0,0,13.69,1.16,0
20160812:0110,0,0,0,0,0,13.5,1.14,0
20160812:0210,0,0,0,0,0,13.31,1.11,0
20160812:0310,0,0,0,0,0,13.12,1.09,0
20160812:0410,0,0,0,0,0,13.23,1.21,0
20160812:0510,17260,0,33.15,0.74,7.66,13.35,1.33,0
20160812:0610,71610,3.38,97.21,2.18,17.68,13.47,1.45,0
20160812:0710,134920,9.12,164.01,3.64,27.81,14.13,1.5,0
20160812:0810,264080,61.39,261.21,6.54,37.63,14.79,1.55,0
20160812:0910,522270,359.83,278.38,11.52,46.55,15.45,1.6,0
20160812:1010,546550,320.41,353.26,12.01,53.6,16.5,1.75,0
20160812:1110,559330,309.11,384.72,12.28,57.35,17.56,1.9,0
20160812:1210,749880,741.61,215.84,15.44,56.59,18.61,2.06,0
20160812:1310,703120,685.39,207.93,14.36,51.59,19.18,1.99,0
20160812:1410,601700,552.59,202.21,12.3,43.79,19.74,1.93,0
20160812:1510,368580,212.86,244.19,8.13,34.5,20.3,1.86,0
20160812:1610,240730,136.26,169.77,5.72,24.53,19.8,1.6,0
20160812:1710,109190,97.59,71.24,3.69,14.39,19.3,1.34,0
20160812:1810,9630,0,22.95,0.51,4.48,18.81,1.08,0
20160812:1910,0,0,0,0,0,17.89,1.27,0
20160812:2010,0,0,0,0,0,16.97,1.46,0
20160812:2110,0,0,0,0,0,16.06,1.66,0
20160812:2210,0,0,0,0,0,15.4,1.55,0
20160812:2310,0,0,0,0,0,14.75,1.45,0
20160813:0010,0,0,0,0,0,14.1,1.35,0
20160813:0110,0,0,0,0,0,13.52,1.28,0
20160813:0210,0,0,0,0,0,12.94,1.2,0
20160813:0310,0,0,0,0,0,12.37,1.13,0
20160813:0410,0,0,0,0,0,13.03,1.49,0
20160813:0510,17870,0,34,0.76,7.47,13.69,1.84,0
20160813:0610,85230,76.47,64.96,4.53,17.5,14.35,2.19,0
20160813:0710,278700,256.29,98.34,7.83,27.62,16.92,1.83,0
20160813:0810,460600,443.84,128.74,10.86,37.43,19.48,1.48,0
20160813:0910,599120,630.53,138.38,13.45,46.32,22.05,1.12,0
20160813:1010,696520,765.37,148.94,15.25,53.34,23.05,1.28,0
20160813:1110,746800,840.3,154.5,16.12,57.06,24.06,1.44,0
20160813:1210,753650,862.66,145.09,16.07,56.29,25.07,1.6,0
20160813:1310,698440,754.14,169.13,14.7,51.3,25.37,1.66,0
20160813:1410,612300,644.35,151.81,12.79,43.53,25.66,1.71,0
20160813:1510,478040,482.34,130.29,10.14,34.25,25.95,1.77,0
20160813:1610,300400,286.17,105.4,6.97,24.28,25,1.66,0
20160813:1710,105480,99.35,68.68,3.66,14.15,24.05,1.55,0
20160813:1810,8290,0,21.25,0.47,4.22,23.11,1.45,0
20160813:1910,0,0,0,0,0,22.52,1.46,0
20160813:2010,0,0,0,0,0,21.93,1.48,0
20160813:2110,0,0,0,0,0,21.35,1.49,0
20160813:2210,0,0,0,0,0,20.04,1.29,0
20160813:2310,0,0,0,0,0,18.73,1.09,0
20160814:0010,0,0,0,0,0,17.42,0.9,0
20160814:0110,0,0,0,0,0,16.65,0.97,0
20160814:0210,0,0,0,0,0,15.88,1.05,0
20160814:0310,0,0,0,0,0,15.12,1.13,0
20160814:0410,0,0,0,0,0,15.8,1.45,0
20160814:0510,16980,0,33.15,0.74,7.27,16.49,1.77,0
20160814:0610,84760,71.78,68.95,4.4,17.31,17.17,2.08,0
20160814:0710,273700,250.45,102.38,7.73,27.43,19.61,1.77,0
20160814:0810,452060,435.14,134.02,10.74,37.23,22.05,1.46,0
20160814:0910,591980,630.03,138.73,13.4,46.1,24.49,1.14,0
20160814:1010,691210,764.97,149.29,15.2,53.08,25.34,1.49,0
20160814:1110,743700,839.93,153.72,16.05,56.76,26.2,1.83,0
20160814:1210,670720,598.48,286.47,14.42,55.98,27.06,2.18,0
20160814:1310,646030,599.23,250,13.7,51.01,27.15,2.09,0
20160814:1410,605650,630.5,159.67,12.66,43.26,27.24,2,0
20160814:1510,468020,462.83,139.9,9.95,33.99,27.32,1.9,0
20160814:1610,280080,238.53,128.54,6.56,24.03,26.24,1.71,0
20160814:1710,97770,71.65,81.54,3.28,13.89,25.15,1.51,0
20160814:1810,7710,0,20.4,0.45,3.97,24.07,1.31,0
20160814:1910,0,0,0,0,0,22.79,1.52,0
20160814:2010,0,0,0,0,0,21.51,1.73,0
20160814:2110,0,0,0,0,0,20.24,1.94,0
20160814:2210,0,0,0,0,0,19.54,1.79,0
20160814:2310,0,0,0,0,0,18.84,1.64,0
20160815:0010,0,0,0,0,0,18.14,1.49,0
20160815:0110,0,0,0,0,0,17.65,1.35,0
20160815:0210,0,0,0,0,0,17.16,1.21,0
20160815:0310,0,0,0,0,0,16.67,1.08,0
20160815:0410,0,0,0,0,0,16.98,1.37,0
20160815:0510,16900,0,33.15,0.74,7.08,17.3,1.67,0
20160815:0610,90560,34.75,100.46,3.54,17.12,17.62,1.97,0
20160815:0710,256980,191.24,138.93,7.11,27.24,19.21,1.4,0
20160815:0810,426400,360.02,176.86,10.12,37.02,20.8,0.83,0
20160815:0910,565530,550.73,186.09,12.85,45.87,22.4,0.26,0
20160815:1010,656610,669.17,204.26,14.55,52.81,22.58,0.34,0
20160815:1110,721650,793.42,182.32,15.74,56.46,22.77,0.43,0
20160815:1210,462960,335.07,256.46,10.05,55.67,22.96,0.51,0
20160815:1310,682580,710.63,192.34,14.32,50.72,23.07,0.91,0
20160815:1410,512780,380.99,273.45,10.91,42.98,23.18,1.3,0
20160815:1510,361150,216.32,238.7,8,33.73,23.28,1.7,0
20160815:1610,228780,130.45,165.34,5.48,23.78,22.65,1.47,0
20160815:1710,83480,34.91,90.85,2.65,13.64,22.02,1.25,0
20160815:1810,7290,0,19.55,0.44,3.71,21.4,1.02,0
20160815:1910,0,0,0,0,0,20.25,1.09,0
20160815:2010,0,0,0,0,0,19.1,1.17,0
20160815:2110,0,0,0,0,0,17.95,1.24,0
20160815:2210,0,0,0,0,0,17.54,1.26,0
20160815:2310,0,0,0,0,0,17.14,1.27,0
20160816:0010,0,0,0,0,0,16.73,1.28,0
20160816:0110,0,0,0,0,0,16.56,1.27,0
20160816:0210,0,0,0,0,0,16.39,1.26,0
20160816:0310,0,0,0,0,0,16.22,1.24,0
20160816:0410,0,0,0,0,0,16.72,1.49,0
20160816:0510,17540,0,34,0.76,6.88,17.23,1.73,0
20160816:0610,84750,65.7,73.34,4.19,16.93,17.73,1.97,0
20160816:0710,270040,240.31,107.7,7.52,27.05,19.25,1.48,0
20160816:0810,446190,418.59,142.56,10.5,36.82,20.77,0.99,0
20160816:0910,585070,606.03,153.99,13.15,45.63,22.29,0.5,0
20160816:1010,672000,708.85,181.87,14.74,52.54,22.92,0.66,0
20160816:1110,729810,808.4,173,15.76,56.15,23.56,0.83,0
20160816:1210,687280,659.95,256.18,14.7,55.35,24.19,0.99,0
20160816:1310,624640,550.68,270.87,13.26,50.41,24.52,1.07,0
20160816:1410,230970,27.77,270.33,6.03,42.7,24.84,1.14,0
20160816:1510,215030,45.86,232.76,5.49,33.46,25.16,1.21,0
20160816:1610,274260,227.77,129.82,6.33,23.52,24.27,1.2,0
20160816:1710,88740,50.76,86,2.88,13.38,23.37,1.2,0
20160816:1810,4680,0,15.3,0.34,3.44,22.48,1.19,0
20160816:1910,0,0,0,0,0,21.59,1.23,0
20160816:2010,0,0,0,0,0,20.71,1.27,0
20160816:2110,0,0,0,0,0,19.83,1.31,0
20160816:2210,0,0,0,0,0,19.09,1.09,0
20160816:2310,0,0,0,0,0,18.36,0.86,0
20160817:0010,0,0,0,0,0,17.63,0.63,0
20160817:0110,0,0,0,0,0,17.1,0.54,0
20160817:0210,0,0,0,0,0,16.57,0.45,0
20160817:0310,0,0,0,0,0,16.05,0.36,0
20160817:0410,0,0,0,0,0,16.38,0.45,0
20160817:0510,0,0,5.1,0.11,6.69,16.72,0.54,0
20160817:0610,30220,0,50.66,1.06,16.74,17.06,0.63,0
20160817:0710,64590,0,93.18,1.95,26.86,18.32,0.81,0
20160817:0810,325270,148.43,257.25,7.88,36.61,19.57,0.98,0
20160817:0910,389830,164.64,323.48,9.21,45.4,20.83,1.16,0
20160817:1010,639770,562.25,259.74,13.76,52.27,21.38,1.47,0
20160817:1110,591830,397.45,357.87,12.86,55.84,21.94,1.78,0
20160817:1210,344740,70.38,362.44,8.49,55.03,22.5,2.1,0
20160817:1310,520280,310.07,348.58,11.29,50.11,22.72,1.98,0
20160817:1410,551420,459.79,240.49,11.37,42.41,22.93,1.86,0
20160817:1510,357750,214.03,236.25,7.86,33.19,23.14,1.74,0
20160817:1610,282700,242.72,121.79,6.39,23.25,22.21,1.46,0
20160817:1710,101090,104.34,59.37,3.47,13.12,21.28,1.19,0
20160817:1810,5250,0,16.15,0.36,3.17,20.35,0.91,0
20160817:1910,0,0,0,0,0,19.27,1.07,0
20160817:2010,0,0,0,0,0,18.19,1.23,0
20160817:2110,0,0,0,0,0,17.12,1.39,0
20160817:2210,0,0,0,0,0,16.85,1.37,0
20160817:2310,0,0,0,0,0,16.59,1.35,0
20160818:0010,0,0,0,0,0,16.33,1.32,0
20160818:0110,0,0,0,0,0,16.21,1.49,0
20160818:0210,0,0,0,0,0,16.08,1.65,0
20160818:0310,0,0,0,0,0,15.96,1.81,0
20160818:0410,0,0,0,0,0,16.25,2.04,0
20160818:0510,16360,0,32.3,0.72,6.49,16.54,2.28,0
20160818:0610,87970,37.4,95.24,3.49,16.55,16.83,2.51,0
20160818:0710,222040,105.48,176.1,5.91,26.66,18.16,2.68,0
20160818:0810,333950,156.42,254.37,7.94,36.4,19.49,2.85,0
20160818:0910,356510,118.79,321.4,8.47,45.16,20.82,3.02,0
20160818:1010,182720,1.16,232.61,4.89,51.99,21.04,2.91,0
20160818:1110,104020,0,141.13,2.96,55.53,21.27,2.8,0
20160818:1210,42410,0,66.95,1.4,54.71,21.49,2.69,0
20160818:1310,49880,0,75.99,1.59,49.8,20.77,2.55,0
20160818:1410,80860,0,113.09,2.37,42.12,20.05,2.4,0
20160818:1510,42870,0,66.95,1.4,32.91,19.32,2.26,0
20160818:1610,24410,0,43.43,0.91,22.98,18.76,2.11,0
20160818:1710,79550,33.41,85.65,2.48,12.85,18.2,1.96,0
20160818:1810,0,0,3.4,0.08,2.89,17.64,1.81,0
20160818:1910,0,0,0,0,0,17.23,1.79,0
20160818:2010,0,0,0,0,0,16.83,1.78,0
20160818:2110,0,0,0,0,0,16.43,1.77,0
20160818:2210,0,0,0,0,0,16.27,1.55,0
20160818:2310,0,0,0,0,0,16.11,1.34,0
20160819:0010,0,0,0,0,0,15.95,1.13,0
20160819:0110,0,0,0,0,0,15.73,1.09,0
20160819:0210,0,0,0,0,0,15.51,1.05,0
20160819:0310,0,0,0,0,0,15.3,1.01,0
20160819:0410,0,0,0,0,0,15.7,1.08,0
20160819:0510,10940,0,24.65,0.55,6.29,16.11,1.14,0
20160819:0610,78690,11.4,101.59,2.58,16.36,16.51,1.21,0
20160819:0710,200490,74.04,181.56,5.34,26.46,17.48,1.22,0
20160819:0810,337120,165.54,251.6,8.01,36.19,18.44,1.22,0
20160819:0910,364290,130.51,322,8.64,44.92,19.41,1.23,0
20160819:1010,254180,19.88,299.89,6.56,51.71,20.27,1.35,0
20160819:1110,565200,350.14,369.01,12.35,55.21,21.14,1.47,0
20160819:1210,594840,408.62,353.53,12.73,54.38,22.01,1.59,0
20160819:1310,468020,235.18,356.97,10.42,49.48,22.77,1.64,0
20160819:1410,258470,46.55,282.13,6.5,41.83,23.53,1.7,0
20160819:1510,191230,29.91,218.09,4.96,32.63,24.28,1.75,0
20160819:1610,99540,6.72,130.9,2.84,22.71,23.49,1.66,0
20160819:1710,54280,8.89,75.49,1.76,12.57,22.7,1.56,0
20160819:1810,2810,0,11.9,0.27,2.62,21.91,1.46,0
20160819:1910,0,0,0,0,0,21.6,1.15,0
20160819:2010,0,0,0,0,0,21.29,0.85,0
20160819:2110,0,0,0,0,0,20.98,0.54,0
20160819:2210,0,0,0,0,0,20.08,0.74,0
20160819:2310,0,0,0,0,0,19.19,0.93,0
20160820:0010,0,0,0,0,0,18.29,1.13,0
20160820:0110,0,0,0,0,0,17.76,1.2,0
20160820:0210,0,0,0,0,0,17.23,1.27,0
20160820:0310,0,0,0,0,0,16.7,1.34,0
20160820:0410,0,0,0,0,0,17,1.39,0
20160820:0510,10290,0,23.8,0.53,6.09,17.31,1.45,0
20160820:0610,64300,3.67,90.05,2.03,16.16,17.61,1.5,0
20160820:0710,63750,0,92.28,1.93,26.27,18.79,1.32,0
